run_dir,seed,embedding_method,accuracy,precision,recall,f1,mcc,cohen_kappa,discovered_cluster_count,mapped_cluster_count,duration_seconds,duration_minutes
/path/to/meme-template-id/SEED/uns_runs/bertopic_phash_hdbscan_allsocial/20260901_142107_batch/seed_40,40,phash,0.9127598190282604,0.905160838041405,0.9127598190282604,0.9049721560304047,0.912679097507896,0.9126684642452577,14393,4283,7226.374,120.44
/path/to/meme-template-id/SEED/uns_runs/bertopic_phash_hdbscan_allsocial/20260901_142107_batch/seed_41,41,phash,0.9133171595305226,0.9074046176875529,0.9133171595305226,0.9062151029876074,0.9132356727281631,0.9132263280604316,14382,4280,7153.52,119.225
/path/to/meme-template-id/SEED/uns_runs/bertopic_phash_hdbscan_allsocial/20260901_142107_batch/seed_42,42,phash,0.9110550127860468,0.9042806025940521,0.9110550127860468,0.9038720948625231,0.9109713062438933,0.9109617161548903,14518,4285,6986.785,116.446
